Conversation ID,Conversation Name,Sentence Rule,Keyword Rule,Message
FAQ04-000167,FAQ04-000167 - iPhone 14 Pro Max,,iPhone&&14&&Pro&&Max,"สำหรับ iPhone 14 Pro Max
* Deep Purple - 128GB (฿40,900.00)
* Gold - 128GB (฿40,900.00)
* Silver - 128GB (฿40,900.00)
* Space Black - 128GB (฿40,900.00)
* Deep Purple - 256GB (฿44,900.00)
* Gold - 256GB (฿44,900.00)
* Silver - 256GB (฿44,900.00)
* Space Black - 256GB (฿44,900.00)
* Deep Purple - 512GB (฿52,900.00)
* Gold - 512GB (฿52,900.00)
* Silver - 512GB (฿52,900.00)
* Space Black - 512GB (฿52,900.00)
* Deep Purple - 1TB (฿60,900.00)
* Gold - 1TB (฿60,900.00)
* Silver - 1TB (฿60,900.00)
* Space Black - 1TB (฿60,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000168,FAQ04-000168 - iPhone 15,,iPhone&&15,"สำหรับ iPhone 15
* Black - 128GB (฿32,900.00)
* Blue - 128GB (฿32,900.00)
* Green - 128GB (฿32,900.00)
* Pink - 128GB (฿32,900.00)
* Yellow - 128GB (฿32,900.00)
* Black - 256GB (฿36,900.00)
* Blue - 256GB (฿36,900.00)
* Green - 256GB (฿36,900.00)
* Pink - 256GB (฿36,900.00)
* Yellow - 256GB (฿36,900.00)
* Black - 512GB (฿44,900.00)
* Blue - 512GB (฿44,900.00)
* Green - 512GB (฿44,900.00)
* Pink - 512GB (฿44,900.00)
* Yellow - 512GB (฿44,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000169,FAQ04-000169 - iPhone 15 Plus,,iPhone&&15&&Plus,"สำหรับ iPhone 15 Plus
* Black - 128GB (฿37,900.00)
* Blue - 128GB (฿37,900.00)
* Green - 128GB (฿37,900.00)
* Pink - 128GB (฿37,900.00)
* Yellow - 128GB (฿37,900.00)
* Black - 256GB (฿41,900.00)
* Blue - 256GB (฿41,900.00)
* Green - 256GB (฿41,900.00)
* Pink - 256GB (฿41,900.00)
* Yellow - 256GB (฿41,900.00)
* Black - 512GB (฿49,900.00)
* Blue - 512GB (฿49,900.00)
* Green - 512GB (฿49,900.00)
* Pink - 512GB (฿49,900.00)
* Yellow - 512GB (฿49,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000170,FAQ04-000170 - iPhone 15 Pro,,iPhone&&15&&Pro,"สำหรับ iPhone 15 Pro
* Blue Titanium - 128GB (฿43,900.00)
* Natural Titanium - 128GB (฿43,900.00)
* Black Titanium - 128GB (฿43,900.00)
* White Titanium - 128GB (฿43,900.00)
* Blue Titanium - 256GB (฿47,900.00)
* Natural Titanium - 256GB (฿47,900.00)
* Black Titanium - 256GB (฿47,900.00)
* White Titanium - 256GB (฿47,900.00)
* Blue Titanium - 512GB (฿55,900.00)
* Natural Titanium - 512GB (฿55,900.00)
* Black Titanium - 512GB (฿55,900.00)
* White Titanium - 512GB (฿55,900.00)
* Blue Titanium - 1TB (฿63,900.00)
* Natural Titanium - 1TB (฿63,900.00)
* Black Titanium - 1TB (฿63,900.00)
* White Titanium - 1TB (฿63,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000171,FAQ04-000171 - iPhone 15 Pro Max,,iPhone&&15&&Pro&&Max,"สำหรับ iPhone 15 Pro Max
* Blue Titanium - 256GB (฿51,900.00)
* Natural Titanium - 256GB (฿51,900.00)
* Black Titanium - 256GB (฿51,900.00)
* White Titanium - 256GB (฿51,900.00)
* Blue Titanium - 512GB (฿59,900.00)
* Natural Titanium - 512GB (฿59,900.00)
* Black Titanium - 512GB (฿59,900.00)
* White Titanium - 512GB (฿59,900.00)
* Blue Titanium - 1TB (฿67,900.00)
* Natural Titanium - 1TB (฿67,900.00)
* Black Titanium - 1TB (฿67,900.00)
* White Titanium - 1TB (฿67,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000172,FAQ04-000172 - iPhone 16,,iPhone&&16,"สำหรับ iPhone 16
* Black - 128GB (฿32,900.00)
* Pink - 128GB (฿32,900.00)
* Teal - 128GB (฿32,900.00)
* Ultramarine - 128GB (฿32,900.00)
* White - 128GB (฿32,900.00)
* Black - 256GB (฿36,900.00)
* Pink - 256GB (฿36,900.00)
* Teal - 256GB (฿36,900.00)
* Ultramarine - 256GB (฿36,900.00)
* White - 256GB (฿36,900.00)
* Black - 512GB (฿44,900.00)
* Pink - 512GB (฿44,900.00)
* Teal - 512GB (฿44,900.00)
* Ultramarine - 512GB (฿44,900.00)
* White - 512GB (฿44,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000173,FAQ04-000173 - iPhone 16 Plus,,iPhone&&16&&Plus,"สำหรับ iPhone 16 Plus
* Black - 128GB (฿37,900.00)
* Pink - 128GB (฿37,900.00)
* Teal - 128GB (฿37,900.00)
* Ultramarine - 128GB (฿37,900.00)
* White - 128GB (฿37,900.00)
* Black - 256GB (฿41,900.00)
* Pink - 256GB (฿41,900.00)
* Teal - 256GB (฿41,900.00)
* Ultramarine - 256GB (฿41,900.00)
* White - 256GB (฿41,900.00)
* Black - 512GB (฿49,900.00)
* Pink - 512GB (฿49,900.00)
* Teal - 512GB (฿49,900.00)
* Ultramarine - 512GB (฿49,900.00)
* White - 512GB (฿49,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000174,FAQ04-000174 - iPhone 16 Pro,,iPhone&&16&&Pro,"สำหรับ iPhone 16 Pro
* Black Titanium - 128GB (฿43,900.00)
* Desert Titanium - 128GB (฿43,900.00)
* Natural Titanium - 128GB (฿43,900.00)
* White Titanium - 128GB (฿43,900.00)
* Black Titanium - 256GB (฿47,900.00)
* Desert Titanium - 256GB (฿47,900.00)
* Natural Titanium - 256GB (฿47,900.00)
* White Titanium - 256GB (฿47,900.00)
* Black Titanium - 512GB (฿55,900.00)
* Desert Titanium - 512GB (฿55,900.00)
* Natural Titanium - 512GB (฿55,900.00)
* White Titanium - 512GB (฿55,900.00)
* Black Titanium - 1TB (฿63,900.00)
* Desert Titanium - 1TB (฿63,900.00)
* Natural Titanium - 1TB (฿63,900.00)
* White Titanium - 1TB (฿63,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000175,FAQ04-000175 - iPhone 16 Pro Max,,iPhone&&16&&Pro&&Max,"สำหรับ iPhone 16 Pro Max
* Black Titanium - 256GB (฿51,900.00)
* Desert Titanium - 256GB (฿51,900.00)
* Natural Titanium - 256GB (฿51,900.00)
* White Titanium - 256GB (฿51,900.00)
* Black Titanium - 512GB (฿59,900.00)
* Desert Titanium - 512GB (฿59,900.00)
* Natural Titanium - 512GB (฿59,900.00)
* White Titanium - 512GB (฿59,900.00)
* Black Titanium - 1TB (฿67,900.00)
* Desert Titanium - 1TB (฿67,900.00)
* Natural Titanium - 1TB (฿67,900.00)
* White Titanium - 1TB (฿67,900.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000176,FAQ04-000176 - iPhone SE 3rd Gen,,iPhone&&SE&&3rd&&Gen,"สำหรับ iPhone SE 3rd Gen
* Midnight - 64GB (฿15,900.00)
* Product Red - 64GB (฿15,900.00)
* Starlight - 64GB (฿15,900.00)
* Midnight - 128GB (฿17,900.00)
* Product Red - 128GB (฿17,900.00)
* Starlight - 128GB (฿17,900.00)
* Midnight - 256GB (฿21,900.00)
* Product Red - 256GB (฿21,900.00)
* Starlight - 256GB (฿21,900.00)

Nothing Phone (2a)
* Black - 8/128GB (฿10,990.00)
* Milk - 8/128GB (฿10,990.00)
* Black - 8/256GB (฿12,990.00)
* Milk - 8/256GB (฿12,990.00)
* Black - 12/256GB (฿14,990.00)
* Milk - 12/256GB (฿14,990.00)

Nothing Phone (2a) Plus
* Black - 8/256GB (฿14,990.00)
* Grey - 8/256GB (฿14,990.00)
* Black - 12/256GB (฿16,990.00)
* Grey - 12/256GB (฿16,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000177,FAQ04-000177 - OPPO A18,,OPPO&&A18,"สำหรับ OPPO A18
* Black - 4/128GB (฿3,999.00)
* Blue - 4/128GB (฿3,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000178,FAQ04-000178 - OPPO A38,,OPPO&&A38,"สำหรับ OPPO A38
* Glowing Black - 4/128GB (฿4,999.00)
* Glowing Gold - 4/128GB (฿4,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000179,FAQ04-000179 - OPPO A58 5G,,OPPO&&A58&&5G,"สำหรับ OPPO A58 5G
* Glowing Black - 8/256GB (฿7,999.00)
* Glowing Green - 8/256GB (฿7,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000180,FAQ04-000180 - OPPO A60,,OPPO&&A60,"สำหรับ OPPO A60
* Purple - 8/256GB (฿5,999.00)
* Ripple Blue - 8/256GB (฿5,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000181,FAQ04-000181 - OPPO A78,,OPPO&&A78,"สำหรับ OPPO A78
* Glowing Black - 8/256GB (฿7,999.00)
* Glowing Purple - 8/256GB (฿7,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000182,FAQ04-000182 - OPPO A78 5G,,OPPO&&A78&&5G,"สำหรับ OPPO A78 5G
* Glowing Black - 8/256GB (฿8,999.00)
* Glowing Purple - 8/256GB (฿8,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000183,FAQ04-000183 - OPPO A79 5G,,OPPO&&A79&&5G,"สำหรับ OPPO A79 5G
* Glowing Black - 8/256GB (฿8,999.00)
* Mystery Black - 8/256GB (฿8,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000184,FAQ04-000184 - OPPO A96,,OPPO&&A96,"สำหรับ OPPO A96
* Starry Black - 8/256GB (฿8,999.00)
* Sunset Blue - 8/256GB (฿8,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000185,FAQ04-000185 - OPPO A98 5G,,OPPO&&A98&&5G,"สำหรับ OPPO A98 5G
* Cool Black - 8/256GB (฿9,999.00)
* Dreamy Blue - 8/256GB (฿9,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000186,FAQ04-000186 - OPPO Find N3,,OPPO&&Find&&N3,"สำหรับ OPPO Find N3
* Classic Gold - 16/512GB (฿59,990.00)
* Voyager Black - 16/512GB (฿59,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000187,FAQ04-000187 - OPPO Find N3 Flip,,OPPO&&Find&&N3&&Flip,"สำหรับ OPPO Find N3 Flip
* Cream Gold - 12/256GB (฿34,990.00)
* Sleek Black - 12/256GB (฿34,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000188,FAQ04-000188 - OPPO Find X6 Pro,,OPPO&&Find&&X6&&Pro,"สำหรับ OPPO Find X6 Pro
* Desert Silver - 16/512GB (฿39,990.00)
* Emerald Black - 16/512GB (฿39,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000189,FAQ04-000189 - OPPO Find X7 Ultra,,OPPO&&Find&&X7&&Ultra,"สำหรับ OPPO Find X7 Ultra
* Ocean Blue - 16/512GB (฿42,990.00)
* Sepia Brown - 16/512GB (฿42,990.00)
* Tailored Black - 16/512GB (฿42,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000190,FAQ04-000190 - OPPO Find X8,,OPPO&&Find&&X8,"สำหรับ OPPO Find X8
* Shell Pink - 12/256GB (฿22,990.00)
* Space Black - 12/256GB (฿22,990.00)
* Star Grey - 12/256GB (฿22,990.00)
* Shell Pink - 16/512GB (฿27,990.00)
* Space Black - 16/512GB (฿27,990.00)
* Star Grey - 16/512GB (฿27,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000191,FAQ04-000191 - OPPO Find X8 Pro,,OPPO&&Find&&X8&&Pro,"สำหรับ OPPO Find X8 Pro
* Pearl White - 16/512GB (฿32,990.00)
* Space Black - 16/512GB (฿32,990.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000192,FAQ04-000192 - OPPO Reno11 5G,,OPPO&&Reno11&&5G,"สำหรับ OPPO Reno11 5G
* Rock Grey - 8/256GB (฿12,999.00)
* Wave Green - 8/256GB (฿12,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000193,FAQ04-000193 - OPPO Reno11 F 5G,,OPPO&&Reno11&&F&&5G,"สำหรับ OPPO Reno11 F 5G
* Ocean Blue - 8/256GB (฿9,999.00)
* Palm Green - 8/256GB (฿9,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000194,FAQ04-000194 - OPPO Reno11 Pro 5G,,OPPO&&Reno11&&Pro&&5G,"สำหรับ OPPO Reno11 Pro 5G
* Rock Grey - 12/256GB (฿18,999.00)
* Wave Green - 12/256GB (฿18,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000195,FAQ04-000195 - OPPO Reno12 5G,,OPPO&&Reno12&&5G,"สำหรับ OPPO Reno12 5G
* Astro Silver - 12/256GB (฿14,999.00)
* Sunset Gold - 12/256GB (฿14,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000196,FAQ04-000196 - OPPO Reno12 F 5G,,OPPO&&Reno12&&F&&5G,"สำหรับ OPPO Reno12 F 5G
* Amber Orange - 8/256GB (฿9,999.00)
* Olive Green - 8/256GB (฿9,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000197,FAQ04-000197 - OPPO Reno12 Pro 5G,,OPPO&&Reno12&&Pro&&5G,"สำหรับ OPPO Reno12 Pro 5G
* Astro Silver - 12/512GB (฿19,999.00)
* Sunset Gold - 12/512GB (฿19,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000198,FAQ04-000198 - Realme 12,,Realme&&12,"สำหรับ Realme 12
* Navigator Beige - 8/256GB (฿8,999.00)
* Woodland Green - 8/256GB (฿8,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
FAQ04-000199,FAQ04-000199 - Realme 12+,,Realme&&12+,"สำหรับ Realme 12+
* Navigator Beige - 8/256GB (฿10,999.00)
* Pioneer Green - 8/256GB (฿10,999.00)
* Navigator Beige - 12/256GB (฿12,999.00)
* Pioneer Green - 12/256GB (฿12,999.00)\\n\\nระบบขอ เบอร์โทรเพื่อติดต่อกลับเพื่อแจ้งโปรโมชันเพิ่มเติม \\n\\n คุณลูกค้าสะดวกมั้ยคะ! 💙"""
